corp_code,corp_name,stock_code,business_year,fs_label,revenue_current,revenue_previous,op_current,op_previous,revenue_account_name,op_account_name,current_period_name,previous_period_name
00110750,GMI벤처,019570,2023,연결재무제표,6950869622.0,6880519756.0,-10314460930.0,-17269386147.0,영업수익,영업이익(손실),제 38 기,제 37 기
00110750,GMI벤처,019570,2024,연결재무제표,10338209179.0,6950869622.0,1274207990.0,-10314460930.0,영업수익,영업이익(손실),제 39 기,제 38 기
00110750,GMI벤처,019570,2025,연결재무제표,12890638413.0,10338209179.0,3312889700.0,1274207990.0,영업수익,영업이익(손실),제 40 기,제 39 기
01170962,GRT,900290,2023,연결재무제표,4041639278.0,2310536095.0,414515313.0,282239373.0,매출액,영업이익,제 11 기,제 10 기
01170962,GRT,900290,2024,연결재무제표,4574221304.0,4041639278.0,798079282.0,414515313.0,매출액,영업이익,제 12 기,제 11 기
01170962,GRT,900290,2025,연결재무제표,4943342767.0,4574221304.0,707629590.0,798079282.0,수익(매출액),영업이익(손실),제 13 기,제 12 기
00500254,GS,078930,2023,연결재무제표,25978494000000.0,28582513000000.0,3721802000000.0,5120181000000.0,수익(매출액),영업이익(손실),제 20 기,제 19 기
00500254,GS,078930,2024,연결재무제표,25297467000000.0,25978494000000.0,3060163000000.0,3721802000000.0,수익(매출액),영업이익(손실),제 21 기,제 20 기
00500254,GS,078930,2025,연결재무제표,25184127000000.0,25249976000000.0,2936061000000.0,3077185000000.0,수익(매출액),영업이익(손실),제 22 기,제 21 기
00540863,GST,083450,2023,연결재무제표,279215395450.0,312847806399.0,42538138186.0,56941198199.0,수익(매출액),영업이익(손실),제 23 기,제 22 기
00540863,GST,083450,2024,연결재무제표,346227651802.0,279215395450.0,59081495358.0,42538138186.0,매출액,영업이익(손실),제 24 기,제 23 기
00540863,GST,083450,2025,연결재무제표,347158632861.0,333445882315.0,59172305188.0,58572066097.0,매출액,영업이익,제 25 기,제 24 기
00120030,GS건설,006360,2023,연결재무제표,13436684904471.0,12299196214752.0,-387945401071.0,554834830515.0,매출액,영업이익(손실),제 55 기,제 54 기
00120030,GS건설,006360,2024,연결재무제표,12863811468386.0,13436684904471.0,285954335787.0,-387945401071.0,매출액,영업이익(손실),제 56 기,제 55 기
00120030,GS건설,006360,2025,연결재무제표,12450347000000.0,12863811000000.0,437809000000.0,285954000000.0,영업수익,영업이익(손실),제 57 기,제 56 기
00138190,GS글로벌,001250,2023,연결재무제표,3916492566786.0,5070923117354.0,76519058573.0,70467603982.0,수익(매출액),영업이익(손실),제 73 기,제 72 기
00138190,GS글로벌,001250,2024,연결재무제표,4066493928000.0,3916492567000.0,77879797000.0,76519059000.0,수익(매출액),영업이익(손실),제 74 기,제 73 기
00138190,GS글로벌,001250,2025,연결재무제표,4109264561000.0,4066493928000.0,52300233000.0,77879797000.0,수익(매출액),영업이익(손실),제 75 기,제 74 기
00140177,GS리테일,007070,2023,연결재무제표,11612547920738.0,11031892705958.0,393955339623.0,360186160964.0,매출액,영업이익(손실),제 53 기,제 52 기
00140177,GS리테일,007070,2024,연결재무제표,11626920274913.0,11134149356918.0,239104876913.0,291782269134.0,매출액,영업이익(손실),제 54 기,제 53 기
00140177,GS리테일,007070,2025,연결재무제표,11957421688837.0,11579429708038.0,292119604403.0,256126253194.0,매출액,영업이익(손실),제 55 기,제 54 기
01882845,GS피앤엘,499790,2025,연결재무제표,481682588524.0,38321549330.0,78022623652.0,-38200717.0,매출액 및 지분법이익,영업이익(손실),제 2 기,제 1 기
00523936,HB솔루션,297890,2023,연결재무제표,96170053722.0,187600280055.0,6764041996.0,27124893443.0,매출액,영업이익(손실),제 23 기,제 22 기
00523936,HB솔루션,297890,2024,연결재무제표,131531306583.0,96170053722.0,19341641385.0,6764041996.0,매출액,영업이익(손실),제 24 기,제 23 기
00523936,HB솔루션,297890,2025,연결재무제표,62848643582.0,131531306583.0,4396138891.0,19341641385.0,수익(매출액),영업이익(손실),제 25 기,제 24 기
00309460,HB인베스트먼트,440290,2023,별도재무제표,20516634627.0,15928853534.0,10605665105.0,9290472963.0,영업수익,영업이익(손실),제 25 기,제 24 기
00309460,HB인베스트먼트,440290,2024,별도재무제표,15154239893.0,20516634627.0,6494612538.0,10605665105.0,영업수익,영업이익(손실),제 26 기,제 25 기
00309460,HB인베스트먼트,440290,2025,별도재무제표,17401010000.0,15154239893.0,7258048422.0,6494612538.0,영업수익,영업이익(손실),제 27 기,제 26 기
00255275,HB테크놀러지,078150,2023,연결재무제표,111647444745.0,148054514258.0,-22063146792.0,6859430052.0,수익(매출액),영업이익(손실),제 27 기,제 26 기
00255275,HB테크놀러지,078150,2024,연결재무제표,162368639166.0,111647444745.0,-16512183416.0,-22063146792.0,수익(매출액),영업이익(손실),제 28 기,제 27 기
00255275,HB테크놀러지,078150,2025,연결재무제표,160310839339.0,162368639166.0,6240826214.0,-16512183416.0,수익(매출액),영업이익(손실),제 29 기,제 28 기
00568461,HC보광산업,225530,2023,연결재무제표,85460172473.0,87471227933.0,18912752031.0,15372295022.0,매출액,영업이익(손실),제 20 기,제 19 기
00568461,HC보광산업,225530,2024,연결재무제표,63877146203.0,85460172473.0,8863028851.0,18912752031.0,매출액,영업이익(손실),제 21 기,제 20 기
00568461,HC보광산업,225530,2025,연결재무제표,38493462752.0,63877146203.0,-4871625215.0,8863028851.0,매출액,영업이익(손실),제 22 기,제 21 기
00288495,HC홈센타,060560,2023,연결재무제표,427496922550.0,432056654804.0,39719633111.0,23653111731.0,매출액,영업이익(손실),제 36 기,제 35 기
00288495,HC홈센타,060560,2024,연결재무제표,369039055143.0,427496922550.0,12312167768.0,39719633111.0,매출액,영업이익(손실),제 37 기,제 36 기
00288495,HC홈센타,060560,2025,연결재무제표,298824352914.0,369039055143.0,-18513534433.0,12312167768.0,매출액,영업이익(손실),제 38 기,제 37 기
00164636,HDC,012630,2023,연결재무제표,5908284632279.0,5044944531629.0,312643257338.0,158535478442.0,매출액,영업이익,제 47 기,제 46 기
00164636,HDC,012630,2024,연결재무제표,6200260255330.0,5908284632279.0,344698678103.0,312643257338.0,매출액,영업이익,제 48 기,제 47 기
00164636,HDC,012630,2025,연결재무제표,6584797969627.0,6200260255330.0,648868134224.0,344698678103.0,매출액,영업이익,제 49 기,제 48 기
00350312,HDC랩스,039570,2023,연결재무제표,606281889297.0,610731077048.0,10513214237.0,12308450303.0,수익(매출액),영업이익(손실),제 25 기,제 24 기
00350312,HDC랩스,039570,2024,연결재무제표,628807776981.0,606281889297.0,6401720348.0,10513214237.0,수익(매출액),영업이익(손실),제 26 기,제 25 기
00350312,HDC랩스,039570,2025,연결재무제표,645728085876.0,628807776981.0,10637118275.0,6401720348.0,수익(매출액),영업이익(손실),제 27 기,제 26 기
00357935,HDC현대EP,089470,2023,연결재무제표,1008120084643.0,1038391339478.0,33040068846.0,22557559038.0,매출액,영업이익(손실),제 24 기,제 23 기
00357935,HDC현대EP,089470,2024,연결재무제표,990565997299.0,1008120084643.0,32675739823.0,33040068846.0,매출액,영업이익,제 25 기,제 24 기
00357935,HDC현대EP,089470,2025,연결재무제표,992661845300.0,990565997299.0,49689342099.0,32675739823.0,수익(매출액),영업이익(손실),제 26 기,제 25 기
01205842,HD건설기계,267270,2023,연결재무제표,3824966876000.0,3515611921000.0,257228437000.0,170610025000.0,수익(매출액),영업이익(손실),제 7 기,제 6 기
01205842,HD건설기계,267270,2024,연결재무제표,3438062302000.0,3824966876000.0,190421614000.0,257228437000.0,수익(매출액),영업이익(손실),제 8 기,제 7 기
01205842,HD건설기계,267270,2025,연결재무제표,3776524012000.0,3438062302000.0,170883006000.0,190421614000.0,수익(매출액),영업이익(손실),제 9 기,제 8 기
00164830,HD한국조선해양,009540,2023,연결재무제표,21296205574000.0,17302020185000.0,282260719000.0,-355560593000.0,매출액,영업이익(손실),제 50 기,제 49 기
00164830,HD한국조선해양,009540,2024,연결재무제표,25538577356000.0,21296205574000.0,1434090492000.0,282260719000.0,매출액,영업이익,제 51 기,제 50 기
00164830,HD한국조선해양,009540,2025,연결재무제표,29933215227000.0,25538577356000.0,3904489578000.0,1434090492000.0,매출액,영업이익,제 52 기,제 51 기
01205709,HD현대,267250,2023,연결재무제표,61331302785000.0,60849668073000.0,2031563587000.0,3387008264000.0,수익(매출액),영업이익(손실),제 7 기,제 6 기
01205709,HD현대,267250,2024,연결재무제표,67765626088000.0,61331302785000.0,2983162778000.0,2031563587000.0,매출액,영업이익(손실),제 8 기,제 7 기
01205709,HD현대,267250,2025,연결재무제표,71259438270000.0,67765626088000.0,6099636253000.0,2983162778000.0,매출액,영업이익(손실),제 9 기,제 8 기
01194689,HD현대마린솔루션,443060,2024,연결재무제표,1745458578779.0,1430463166385.0,271729951500.0,201472478355.0,매출액,영업이익,제 9 기,제 8 기
01194689,HD현대마린솔루션,443060,2025,연결재무제표,1982700659426.0,1745458578779.0,350141338776.0,271729951500.0,매출액,영업이익,제 10 기,제 9 기
00406046,HD현대마린엔진,071970,2023,연결재무제표,245020790824.0,177460633009.0,17924999731.0,11120635288.0,수익(매출액),영업이익(손실),제 23 기,제 22 기
00406046,HD현대마린엔진,071970,2024,연결재무제표,315793988713.0,244368378750.0,33193655658.0,18379208500.0,수익(매출액),영업이익(손실),제 24 기,제 23 기
00406046,HD현대마린엔진,071970,2025,연결재무제표,402396221904.0,315793988713.0,75911594792.0,33193655658.0,매출액,영업이익,제 25 기,제 24 기
01199550,HD현대에너지솔루션,322000,2023,연결재무제표,546119805992.0,984812413122.0,17542859732.0,90165877747.0,매출액,영업이익,제 8 기,제 7 기
01199550,HD현대에너지솔루션,322000,2024,연결재무제표,422371216357.0,546119805992.0,3502725251.0,17542859732.0,매출액,영업이익,제 9 기,제 8 기
01199550,HD현대에너지솔루션,322000,2025,연결재무제표,492659873672.0,422371216357.0,41222890455.0,3502725251.0,매출액,영업이익,제 10 기,제 9 기
01205851,HD현대일렉트릭,267260,2023,연결재무제표,2702799337370.0,2104499487335.0,315218290721.0,133040987326.0,매출액,영업이익(손실),제 7 기,제 6 기
01205851,HD현대일렉트릭,267260,2024,연결재무제표,3322349007529.0,2702799337370.0,668970713547.0,315218290721.0,매출액,영업이익,제 8 기,제 7 기
01205851,HD현대일렉트릭,267260,2025,연결재무제표,4079497658529.0,3322349007529.0,995313437790.0,668970713547.0,매출액,영업이익,제 9 기,제 8 기
01390344,HD현대중공업,329180,2023,연결재무제표,11963925991000.0,9045480488000.0,178639965000.0,-289151153000.0,매출액,영업이익(손실),제 5 기,제 4 기
01390344,HD현대중공업,329180,2024,연결재무제표,14486453544000.0,11963925991000.0,705223483000.0,178639965000.0,매출액,영업이익(손실),제 6 기,제 5 기
01390344,HD현대중공업,329180,2025,연결재무제표,17580633257000.0,14486453544000.0,2037510103000.0,705223483000.0,매출액,영업이익,제 7 기,제 6 기
01480708,HEM파마,376270,2023,별도재무제표,5344041000.0,3667932078.0,-11761259820.0,-13242833549.0,매출액,영업이익(손실),제 8 기,제 7 기
01480708,HEM파마,376270,2024,별도재무제표,15067336854.0,5344041000.0,-7681695087.0,-11761259820.0,매출액,영업이익(손실),제 9 기,제 8 기
01480708,HEM파마,376270,2025,연결재무제표,12979352490.0,15067336854.0,-15583461635.0,-7681695087.0,매출액,영업이익(손실),제 10 기,제 9 기
00633835,HJ중공업,097230,2023,연결재무제표,2162073000000.0,1788163000000.0,-108787000000.0,6625000000.0,매출액,영업이익(손실),제 17 기,제 16 기
00633835,HJ중공업,097230,2024,연결재무제표,1885962000000.0,2162073000000.0,7252000000.0,-108787000000.0,매출액,영업이익(손실),제 18 기,제 17 기
00633835,HJ중공업,097230,2025,연결재무제표,1999705000000.0,1885962000000.0,67074000000.0,7252000000.0,매출액,영업이익(손실),제 19 기,제 18 기
01012066,HK이노엔,195940,2023,별도재무제표,828908232826.0,846521700634.0,65929937883.0,52525669263.0,매출액,영업이익,제 10 기,제 9 기
01012066,HK이노엔,195940,2024,별도재무제표,897141915178.0,828908232826.0,88224439067.0,65929937883.0,매출액,영업이익,제 11 기,제 10 기
01012066,HK이노엔,195940,2025,별도재무제표,1063151055391.0,897141915178.0,110876599063.0,88224439067.0,매출액,영업이익,제 12 기,제 11 기
00161116,HL D&I,014790,2023,연결재무제표,1571977582483.0,1472088271680.0,50663745426.0,52621392074.0,수익(매출액),영업이익(손실),제 44 기,제 43 기
00161116,HL D&I,014790,2024,연결재무제표,1578826536286.0,1571977582483.0,57892143574.0,50663745426.0,매출액,영업이익(손실),제 45 기,제 44 기
00161116,HL D&I,014790,2025,연결재무제표,1741923655122.0,1578826536286.0,79792369882.0,57892143574.0,매출액,영업이익(손실),제 46 기,제 45 기
00199252,HLB,028300,2023,연결재무제표,42900561196.0,179707913112.0,-125024740610.0,-74664893059.0,매출액,영업이익(손실),제 39 기,제 38 기
00199252,HLB,028300,2024,연결재무제표,68125727347.0,42900561196.0,-118516152929.0,-125024740610.0,수익(매출액),영업이익(손실),제 40 기,제 39 기
00199252,HLB,028300,2025,연결재무제표,84172574224.0,68125727347.0,-104217336541.0,-118516152929.0,매출액,영업이익(손실),제 41 기,제 40 기
00169048,HLB글로벌,003580,2023,연결재무제표,79865665763.0,44591899196.0,-12904274682.0,-14740243001.0,수익(매출액),영업이익(손실),제 62 기,제 61 기
00169048,HLB글로벌,003580,2024,연결재무제표,98261049794.0,79865665763.0,-3666767452.0,-12904274682.0,수익(매출액),영업이익(손실),제 63 기,제 62 기
00169048,HLB글로벌,003580,2025,연결재무제표,100285620415.0,92943395794.0,-9882955352.0,-2248651251.0,수익(매출액),영업이익(손실),제 64 기,제 63 기
01189438,HLB바이오스텝,278650,2023,연결재무제표,52814062371.0,86277023446.0,-1276200671.0,6414119685.0,영업수익,영업이익(손실),제 12 기,제 11 기
01189438,HLB바이오스텝,278650,2024,연결재무제표,58168784882.0,52814062371.0,-12965447083.0,-1276200671.0,영업수익,영업이익(손실),제 13 기,제 12 기
01189438,HLB바이오스텝,278650,2025,연결재무제표,74050095463.0,58168784882.0,-8616559710.0,-12965447083.0,영업수익,영업이익(손실),제 14 기,제 13 기
00365590,HLB생명과학,067630,2023,연결재무제표,97990440681.0,99591375508.0,-24532796122.0,-20161281928.0,매출액,영업이익(손실),제 26 기,제 25 기
00365590,HLB생명과학,067630,2024,연결재무제표,102240056015.0,97990440681.0,-24818721435.0,-24532796122.0,매출액,영업이익(손실),제 27 기,제 26 기
00365590,HLB생명과학,067630,2025,연결재무제표,45752222713.0,32770837921.0,-22026673756.0,-23764018654.0,매출액,영업이익(손실),제 28 기,제 27 기
00155586,HLB이노베이션,024850,2023,별도재무제표,20581331304.0,31429330620.0,-937587555.0,402391856.0,매출액,영업이익,제 47 기,제 46 기
00155586,HLB이노베이션,024850,2024,연결재무제표,25355832330.0,20581331304.0,-11882543282.0,-937587555.0,수익(매출액),영업이익(손실),제 48 기,제 47 기
00155586,HLB이노베이션,024850,2025,연결재무제표,32263951723.0,25355832330.0,-37551092502.0,-11882543282.0,수익(매출액),영업이익(손실),제 49 기,제 48 기
00983916,HLB제넥스,187420,2023,연결재무제표,27008338286.0,27801755545.0,-9463584731.0,-6224291882.0,수익(매출액),영업이익(손실),제 24 기,제 23 기
